accountAgeDays,numItems,localTime,paymentMethodAgeDays,label,paymentMethod_paypal,paymentMethod_storecredit
260,1,4.962055,259.7125,0,False,False
79,1,4.965339,0.0,0,False,True
2000,1,4.461622,56.7013888889,0,False,False
596,1,5.034622,0.000694444444444,0,False,False
1816,1,4.962055,328.047916667,0,False,False
1809,1,4.921349,0.000694444444444,0,True,False
1971,1,4.057414,0.00277777777778,0,False,False
1728,1,4.921318,0.0,0,True,False
164,1,4.921318,162.99375,0,False,False
105,1,5.034622,0.000694444444444,0,False,False
190,1,4.895263,1.52152777778,0,False,False
26,1,4.886641,0.000694444444444,0,False,False
20,1,4.748314,0.0,0,True,False
58,1,4.52458,57.0,0,False,False
2000,1,4.962055,421.679166667,0,False,False
2000,1,5.040929,0.00416666666667,0,False,False
1980,1,5.040929,0.311805555556,0,False,False
52,1,5.034622,0.000694444444444,0,False,False
11,1,4.52458,2.575,0,True,False
21,1,4.742303,20.0319444444,0,False,True
657,1,4.965339,216.88125,0,False,False
526,1,4.742303,507.389583333,0,False,False
558,1,4.745402,0.0,0,False,False
2000,1,4.921318,376.649305556,0,True,False
231,1,4.895263,0.0,0,False,False
2000,1,4.461622,53.0395833333,0,True,False
125,1,4.962055,0.0,0,False,False
2000,1,4.921318,0.00138888888889,0,True,False
13,1,4.962055,12.1763888889,0,False,False
734,1,4.921318,2.41805555556,0,False,False
1694,1,4.057414,0.0118055555556,0,False,False
1728,1,4.921318,35.7680555556,0,False,False
358,1,5.017904,0.000694444444444,0,False,False
494,1,4.921318,322.152083333,0,False,False
3,1,4.895263,2.73541666667,0,False,False
54,1,4.965339,0.120833333333,0,True,False
4,1,4.921349,0.106944444444,0,False,True
1720,1,4.962055,0.000694444444444,0,True,False
1,1,2.94894,0.00277777777778,1,False,False
12,1,4.876771,0.0,0,False,False
6,1,5.040929,0.0,0,True,False
1290,1,5.017904,0.00694444444444,0,False,False
69,1,4.886641,68.8305555556,0,True,False
353,1,4.895263,0.0,0,False,False
18,1,4.921318,0.0,0,False,False
1892,1,4.965339,1039.29722222,0,False,False
169,1,4.745402,168.690972222,0,True,False
122,1,4.52458,0.0,0,False,True
1011,1,4.876771,593.266666667,0,False,False
189,1,4.921318,0.0,0,False,False
1056,1,4.962055,0.0,0,False,False
285,1,4.505662,0.0,0,False,False
31,2,4.921318,30.2472222222,0,False,False
2000,1,4.965339,0.0,0,False,False
158,1,4.876771,137.997916667,0,False,False
637,1,4.876771,0.000694444444444,0,False,False
94,1,4.52458,93.6743055556,0,True,False
210,1,4.921349,0.000694444444444,0,False,False
1184,1,4.921349,0.000694444444444,0,False,False
2000,1,4.921318,0.00902777777778,0,True,False
768,1,5.040929,29.3444444444,0,False,False
1430,1,3.066058,0.00555555555556,0,False,False
989,1,4.461622,0.00138888888889,0,False,False
253,1,5.017904,0.0,0,False,True
83,1,4.962055,0.0,0,False,True
44,1,4.52458,43.7729166667,0,True,False
143,1,3.954522,142.451388889,0,False,False
1296,1,4.962055,0.0,0,False,False
48,1,4.895263,0.0,0,False,False
1540,1,5.034622,0.000694444444444,0,False,False
1522,1,4.742303,517.465972222,0,False,False
136,1,4.745402,0.0,0,True,False
467,1,4.921318,0.0,0,True,False
199,1,4.748314,0.00138888888889,0,False,False
1608,1,5.040929,0.025,0,False,False
54,1,4.886641,53.0284722222,0,False,True
1449,1,4.921349,0.0,0,False,False
611,1,4.742303,100.755555556,0,False,False
2,1,4.895263,1.87152777778,0,True,False
2000,1,4.921318,617.904861111,0,False,False
2000,1,4.876771,0.0138888888889,0,False,False
563,1,3.483951,0.0,0,True,False
1503,1,4.876771,0.0,0,False,False
1791,1,4.505662,0.00208333333333,0,False,False
148,1,4.921349,46.825,0,False,False
237,1,4.745402,0.00277777777778,0,True,False
550,1,4.505662,141.584027778,0,False,False
63,1,4.921349,62.0277777778,0,True,False
33,1,5.034622,0.0,0,True,False
273,1,4.886641,0.0,0,False,False
752,1,5.017904,0.0111111111111,0,False,False
244,1,4.962055,0.0,0,False,False
2000,1,4.921349,0.0,0,False,False
1603,1,4.895263,0.000694444444444,0,True,False
1879,1,4.745402,0.000694444444444,0,False,False
525,3,4.742303,524.552777778,0,False,False
2000,2,3.483951,97.4270833333,0,False,False
2000,1,4.52458,34.1673611111,0,False,True
2000,1,4.895263,0.0,0,False,False
341,1,4.836982,0.0,0,False,False
1493,1,4.505662,218.151388889,0,False,False
13,1,4.745402,12.0902777778,0,False,False
18,1,5.017904,15.2277777778,0,False,True
66,1,4.921349,0.00972222222222,0,False,False
2000,1,4.52458,45.2861111111,0,False,False
87,1,5.017904,86.2569444444,0,False,False
2000,1,4.745402,178.581944444,0,False,False
892,1,4.921349,97.96875,0,True,False
346,1,4.886641,0.0,0,True,False
572,1,4.745402,0.0,0,False,True
60,1,4.461622,0.0,0,False,False
2,1,4.962055,0.0,0,False,False
262,1,5.034622,0.000694444444444,0,False,False
1589,1,5.017904,0.0,0,False,False
925,1,4.886641,316.0875,0,False,False
2000,1,4.505662,0.000694444444444,0,False,False
157,1,4.876771,0.000694444444444,0,False,False
115,1,3.954522,109.488194444,0,False,False
248,1,4.745402,0.0,0,False,False
68,1,4.742303,0.407638888889,0,False,False
2000,1,5.017904,0.0263888888889,0,False,False
2000,1,4.505662,0.996527777778,0,False,False
137,1,4.962055,136.063194444,0,False,False
535,1,4.836982,0.0,0,True,False
1644,1,4.505662,0.00138888888889,0,False,False
2000,1,3.483951,0.363194444444,0,False,False
4,1,3.954522,3.78541666667,0,True,False
19,1,5.017904,0.0,0,False,False
673,1,4.965339,241.85625,0,True,False
49,2,5.034622,0.00694444444444,0,False,False
2000,1,4.745402,150.450694444,0,False,False
920,1,5.017904,149.336805556,0,False,False
2,1,4.057414,1.45902777778,0,False,False
728,1,4.836982,0.0,0,False,False
20,1,4.962055,0.0,0,False,False
108,1,5.040929,0.0,0,False,False
544,1,5.034622,0.0,0,False,True
2000,1,4.836982,84.8979166667,0,False,False
2000,1,3.954522,201.465277778,0,False,False
2000,1,5.040929,40.2097222222,0,True,False
1470,1,4.895263,0.763888888889,0,False,False
2000,1,4.965339,253.045833333,0,True,False
3,1,5.034622,2.04097222222,0,True,False
1080,1,4.962055,0.0,0,False,True
591,1,4.748314,194.101388889,0,True,False
1290,1,3.483951,0.0,0,False,False
2000,1,4.921349,0.0,0,True,False
1606,1,4.748314,432.240972222,0,True,False
2000,1,4.748314,0.0,0,False,False
913,1,4.962055,0.00138888888889,0,False,False
2000,1,5.034622,1631.01180556,0,False,True
840,1,4.965339,0.0,0,False,False
2000,1,4.52458,148.488194444,0,False,False
25,1,4.962055,0.0,0,False,False
2000,1,4.895263,0.00208333333333,0,False,False
5,1,4.836982,0.00277777777778,0,True,False
994,1,4.836982,0.0,0,False,False
2000,1,4.745402,251.263194444,0,True,False
1279,1,5.034622,0.0,0,False,False
1413,1,4.876771,0.000694444444444,0,True,False
2000,1,4.742303,179.540972222,0,False,False
160,2,4.962055,0.0,0,True,False
868,1,4.965339,703.15,0,True,False
34,1,4.921318,0.000694444444444,0,False,False
1462,1,5.034622,727.254166667,0,False,False
947,1,5.034622,178.028472222,0,False,False
881,1,4.886641,218.704861111,0,False,False
2000,1,4.836982,966.750694444,0,True,False
11,1,3.066058,0.000694444444444,0,False,False
563,1,4.742303,0.075,0,False,False
1663,1,4.962055,226.806944444,0,False,False
723,1,4.52458,127.686111111,0,False,False
648,1,4.965339,0.0131944444444,0,False,False
141,1,4.505662,0.0,0,False,False
2000,1,3.575983,568.286111111,0,False,False
1238,1,4.836982,0.0,0,True,False
276,1,4.876771,242.985416667,0,False,False
7,1,3.575983,6.14583333333,0,True,False
852,1,4.745402,0.0,0,True,False
2000,1,5.040929,0.00208333333333,0,False,False
2000,1,4.962055,1830.39791667,0,False,False
2000,2,4.962055,0.0,0,False,False
539,1,4.836982,532.067361111,0,False,False
2000,1,4.057414,0.116666666667,0,False,False
2000,1,3.483951,1501.54722222,0,True,False
815,1,5.017904,153.090277778,0,False,False
505,1,4.836982,0.0,0,False,False
24,2,4.895263,23.89375,0,False,False
678,1,5.034622,677.263888889,0,False,False
543,1,4.057414,133.156944444,0,False,False
2000,1,5.017904,107.9375,0,False,False
2000,1,5.040929,464.019444444,0,True,False
1518,5,2.94894,15.8326388889,0,False,False
97,1,4.52458,96.0479166667,0,False,False
2000,1,4.962055,659.815277778,0,True,False
1619,1,4.921318,0.0,0,False,False
2000,1,4.745402,0.000694444444444,0,False,False
87,1,4.745402,31.8736111111,0,False,False
2,1,4.745402,0.0,0,True,False
83,1,4.748314,72.7256944444,0,False,True
2000,1,5.017904,0.00277777777778,0,True,False
624,1,3.575983,1.43958333333,0,True,False
2000,1,4.921318,255.184027778,0,False,False
2000,1,4.921318,27.0548611111,0,False,False
1650,1,4.836982,0.0,0,True,False
780,1,3.954522,0.0,0,False,False
1170,1,5.017904,16.3458333333,0,False,False
2,1,4.921318,0.0,0,False,False
2,2,4.745402,0.927777777778,0,False,False
2000,1,4.52458,1382.58888889,0,False,False
43,1,4.895263,42.9451388889,0,False,False
2000,1,4.886641,716.465277778,0,False,False
508,1,5.034622,0.0,0,False,False
835,1,4.461622,0.0,0,False,False
2000,1,5.040929,0.000694444444444,0,False,False
1031,1,5.017904,822.930555556,0,True,False
2000,1,4.461622,609.747222222,0,False,False
571,1,5.017904,490.277777778,0,False,False
1740,1,4.742303,0.00138888888889,0,False,False
245,1,4.505662,0.0,0,False,False
793,1,4.505662,501.01875,0,False,False
2000,1,4.886641,404.184722222,0,False,True
492,1,4.886641,491.6375,0,False,True
1816,1,3.483951,980.745138889,0,False,False
2000,1,3.575983,226.558333333,0,False,False
996,1,5.040929,0.0,0,False,False
53,1,4.886641,52.5201388889,0,True,False
268,1,4.962055,0.0,0,False,False
47,6,4.895263,46.0479166667,0,False,False
2000,3,4.52458,197.419444444,0,False,True
14,1,4.52458,13.8979166667,0,False,False
519,1,5.040929,0.0,0,False,False
25,1,4.921349,0.0,0,True,False
569,1,5.040929,0.0,0,False,False
111,1,4.748314,110.976388889,0,False,False
655,1,4.461622,403.585416667,0,False,False
1609,1,4.836982,0.00138888888889,0,True,False
2000,1,4.921349,23.2006944444,0,False,False
2000,1,4.745402,0.00138888888889,0,True,False
438,1,5.017904,0.00416666666667,0,False,False
191,1,4.876771,0.00208333333333,0,False,True
2000,1,4.745402,331.597222222,0,False,False
24,1,4.962055,0.0,0,True,False
16,2,4.876771,0.0736111111111,0,False,False
624,1,4.505662,0.000694444444444,0,False,False
1701,1,4.505662,0.29375,0,False,False
216,1,4.745402,0.0,0,True,False
2000,1,4.965339,0.0,0,False,False
888,1,4.921349,295.934027778,0,False,False
194,1,4.057414,2.90069444444,0,True,False
279,1,4.057414,0.0159722222222,0,False,False
2000,1,4.461622,0.0,0,False,False
13,1,4.886641,0.00347222222222,0,False,False
50,1,4.057414,0.0,0,True,False
2000,1,4.921318,47.8333333333,0,False,False
810,1,4.886641,0.0,0,True,False
2,1,3.575983,0.178472222222,0,False,False
3,1,4.876771,0.0,0,False,False
4,1,4.895263,0.0,0,True,False
104,1,4.52458,0.0,0,True,False
1597,1,4.505662,0.000694444444444,0,False,False
1097,1,4.921349,0.0,0,False,False
2,1,5.034622,1.03125,0,False,False
2000,1,4.962055,0.00347222222222,0,False,False
2000,1,4.921318,3.39722222222,0,True,False
31,1,4.836982,0.0,0,True,False
1025,1,4.745402,848.850694444,0,False,False
2,1,4.876771,0.0,0,True,False
942,1,4.965339,0.719444444444,0,False,False
415,1,4.876771,274.133333333,0,False,False
1554,1,4.461622,0.256944444444,0,False,True
1752,1,4.836982,0.0,0,False,False
1280,1,4.461622,610.833333333,0,False,False
1115,1,4.836982,0.0,0,False,False
859,1,4.921349,0.0,0,False,False
2000,1,4.962055,397.903472222,0,False,False
90,1,5.034622,0.0,0,False,False
38,1,4.921349,0.0,0,False,False
2000,1,4.748314,0.578472222222,0,False,False
928,1,4.886641,0.0,0,True,False
2000,1,5.017904,0.00416666666667,0,False,False
2000,1,5.017904,593.076388889,0,False,False
1010,1,4.52458,0.0,0,False,False
2000,1,4.965339,7.88888888889,0,False,True
8,4,4.895263,7.10138888889,0,False,False
759,1,4.895263,0.00138888888889,0,False,False
229,1,4.748314,0.00694444444444,0,False,False
2000,1,4.962055,0.0,0,True,False
46,6,4.748314,45.2180555556,0,True,False
100,1,4.886641,93.7694444444,0,False,False
586,1,5.034622,580.910416667,0,False,False
33,1,4.745402,32.5104166667,0,True,False
3,1,4.895263,0.0,0,True,False
2000,2,4.742303,1.81180555556,0,True,False
2000,1,4.965339,0.0,0,False,False
1361,1,4.965339,82.0840277778,0,False,False
12,1,4.962055,0.0194444444444,0,False,False
1,1,4.505662,0.0159722222222,1,False,False
886,1,4.965339,0.0,0,False,False
503,1,4.921349,0.0,0,False,False
1488,1,4.895263,0.000694444444444,0,False,False
528,1,4.965339,0.0,0,True,False
2000,1,4.962055,750.754861111,0,True,False
2000,1,4.962055,0.167361111111,0,False,False
2000,1,4.876771,0.0666666666667,0,False,False
2000,1,4.895263,1348.62291667,0,True,False
2000,1,4.505662,966.925,0,False,False
71,1,4.962055,70.9076388889,0,False,False
193,1,4.057414,0.00277777777778,0,False,False
2000,5,4.895263,0.0,0,True,False
150,1,4.921318,0.0,0,False,False
2,1,2.94894,1.24861111111,0,False,False
111,2,4.921349,0.0,0,False,False
1651,1,3.066058,0.221527777778,0,False,False
1293,1,5.034622,331.879861111,0,False,False
100,1,5.034622,0.0,0,False,False
647,1,5.040929,0.000694444444444,0,False,False
2000,1,4.748314,1862.79444444,0,False,False
86,1,5.040929,0.0,0,True,False
1678,1,4.921318,0.0,0,False,False
65,1,4.505662,0.0,0,False,False
181,1,2.94894,180.636111111,0,False,False
2,1,4.921318,0.0,0,False,False
2000,1,4.745402,740.922222222,0,False,False
3,1,4.745402,0.0,0,True,False
805,1,4.965339,0.0,0,False,False
2000,1,4.745402,9.72638888889,0,False,False
466,1,4.461622,0.0,0,True,False
169,1,4.745402,0.000694444444444,0,False,False
43,1,4.461622,0.0,0,False,False
70,1,4.886641,69.1451388889,0,False,False
2000,1,4.921349,0.0,0,False,False
3,1,4.962055,2.13819444444,0,False,False
9,1,4.057414,0.0,0,False,False
2000,1,5.040929,676.077083333,0,True,False
1996,1,5.017904,1437.01875,0,False,False
623,1,4.921349,0.00416666666667,0,False,False
851,1,4.745402,0.000694444444444,0,False,False
150,1,4.836982,109.695138889,0,True,False
1590,1,4.921349,201.208333333,0,True,False
1313,1,4.921318,0.000694444444444,0,False,False
2000,1,4.962055,0.00347222222222,0,True,False
1294,1,4.895263,0.0,0,False,False
2000,1,4.836982,0.0,0,True,False
8,1,4.962055,1.97916666667,0,False,False
66,1,4.965339,0.0506944444444,0,False,False
2000,1,4.745402,0.0,0,False,False
1154,1,4.962055,0.0,0,True,False
5,1,4.876771,4.90277777778,0,False,False
2000,2,4.745402,58.8125,0,False,False
1795,1,4.745402,0.00208333333333,0,False,False
92,1,4.52458,91.1229166667,0,False,False
1645,1,4.895263,557.734722222,0,True,False
518,1,4.836982,175.029861111,0,False,False
26,1,4.921318,25.2423611111,0,False,False
2000,1,4.52458,1831.70902778,0,False,False
2000,1,5.017904,0.0,0,False,False
2000,1,4.505662,0.0,0,True,False
55,1,5.040929,0.0,0,False,True
2000,1,4.836982,0.565277777778,0,False,False
2000,1,4.748314,1416.20763889,0,True,False
70,1,4.057414,0.178472222222,0,False,True
9,1,4.836982,0.0,0,False,False
47,1,4.876771,0.0,0,False,False
2000,1,4.745402,1333.05902778,0,False,False
270,1,5.040929,0.0,0,False,False
511,1,5.034622,0.03125,0,False,False
320,1,5.040929,315.003472222,0,True,False
2000,1,4.886641,0.000694444444444,0,False,False
154,1,4.876771,0.0,0,True,False
684,1,4.057414,402.090972222,0,False,False
7,1,4.965339,6.17777777778,0,False,False
110,1,4.962055,0.00555555555556,0,True,False
9,1,4.505662,0.0,0,False,True
1,1,4.886641,0.00902777777778,1,False,False
2000,1,4.748314,0.00416666666667,0,True,False
2000,1,4.461622,118.710416667,0,False,False
2000,1,4.748314,0.0,0,False,True
2000,1,4.748314,0.0,0,False,False
112,1,5.034622,111.082638889,0,False,False
835,1,4.965339,443.308333333,0,False,False
139,1,4.836982,0.0,0,False,False
693,1,4.886641,0.0,0,False,False
642,1,4.876771,75.5118055556,0,False,False
695,1,4.886641,0.00763888888889,0,False,False
5,1,4.895263,0.00138888888889,0,False,False
1249,1,4.965339,1248.95833333,0,False,False
2000,1,5.034622,1.15694444444,0,False,False
11,1,4.748314,0.0,0,False,True
13,1,4.748314,0.00138888888889,0,False,False
1101,1,4.745402,59.6756944444,0,False,True
1119,1,4.921349,184.163194444,0,True,False
335,1,5.034622,0.0,0,False,False
2000,1,4.895263,9.00833333333,0,True,False
197,2,4.748314,0.00555555555556,0,True,False
3,1,4.886641,0.000694444444444,0,False,False
1005,1,5.040929,0.0,0,False,False
4,2,5.040929,0.0118055555556,0,False,False
209,1,4.921349,208.0125,0,True,False
1981,1,4.921349,0.0,0,False,False
2000,1,4.921318,913.840972222,0,False,False
39,1,4.748314,0.0,0,False,False
1325,1,4.461622,0.0,0,False,False
888,1,4.836982,0.00208333333333,0,True,False
2000,1,5.040929,0.0,0,False,False
4,1,5.034622,3.44236111111,0,False,False
571,2,4.962055,0.04375,0,False,False
119,1,4.962055,0.0,0,True,False
130,1,4.876771,0.0,0,True,False
113,1,4.962055,112.165972222,0,True,False
714,1,4.921349,0.0,0,False,False
61,1,4.505662,0.0,0,False,False
518,1,3.483951,0.00972222222222,0,True,False
96,1,4.921349,0.00694444444444,0,False,False
1022,1,4.886641,420.992361111,0,False,False
1240,1,4.836982,1.41180555556,0,False,False
1234,1,4.836982,525.609722222,0,False,False
192,1,3.066058,191.58125,0,False,False
53,1,4.921349,0.0,0,True,False
1,1,4.748314,0.0,1,False,False
2000,1,4.876771,0.0305555555556,0,False,False
715,1,4.962055,504.917361111,0,False,False
106,1,4.52458,105.501388889,0,False,False
879,1,4.921318,0.0,0,False,False
53,1,4.962055,52.8159722222,0,True,False
2000,1,4.876771,622.761805556,0,False,False
2000,1,4.965339,0.0,0,False,False
1608,1,4.895263,0.0,0,False,False
908,1,4.52458,0.256944444444,0,False,False
3,1,4.748314,0.0,0,False,False
533,1,4.921318,531.226388889,0,False,False
31,1,4.895263,26.9604166667,0,False,False
2000,1,5.034622,1362.07708333,0,False,False
1279,1,5.040929,0.000694444444444,0,False,False
11,1,4.921318,10.29375,0,True,False
90,1,4.876771,89.0493055556,0,False,False
2000,1,4.876771,0.0,0,False,False
34,2,4.921318,27.4888888889,0,False,False
70,1,5.017904,69.1444444444,0,True,False
6,8,4.962055,0.0,0,False,False
2000,1,5.034622,418.0875,0,False,False
45,1,4.057414,0.000694444444444,0,False,True
861,1,4.962055,326.641666667,0,False,False
396,1,4.965339,0.000694444444444,0,False,False
84,1,2.596228,0.0,0,False,False
2,1,5.040929,0.0541666666667,0,False,False
270,1,4.886641,0.0,0,False,False
880,1,4.895263,0.0,0,False,False
2,1,4.921318,0.0,0,False,False
1961,1,4.965339,0.0,0,False,True
235,1,3.575983,0.0,0,False,False
2000,1,4.52458,78.7263888889,0,False,False
605,1,4.965339,0.0,0,True,False
198,1,4.962055,0.0,0,True,False
834,1,4.962055,0.0,0,False,False
549,1,4.965339,0.0,0,True,False
369,1,5.040929,368.213194444,0,False,False
1027,1,5.040929,414.95625,0,False,False
542,1,4.876771,1.29375,0,False,False
292,1,4.52458,0.0534722222222,0,True,False
1447,1,4.748314,210.563194444,0,False,False
131,1,4.895263,130.845833333,0,False,False
2000,1,4.962055,10.5576388889,0,False,False
747,1,4.745402,0.0777777777778,0,False,False
68,1,5.034622,0.0,0,True,False
172,1,4.876771,0.0,0,False,False
1,1,4.836982,0.000694444444444,1,True,False
127,1,4.52458,0.0,0,False,True
2000,1,4.745402,3.775,0,False,False
2000,1,4.748314,0.0,0,False,False
50,1,5.017904,2.04027777778,0,False,False
1234,1,2.94894,644.714583333,0,True,False
759,1,5.017904,0.0,0,True,False
289,1,4.921349,0.0,0,False,False
8,1,5.040929,7.96597222222,0,False,False
598,1,4.962055,94.7520833333,0,False,False
2000,1,4.965339,2.98611111111,0,False,False
238,1,4.742303,0.0,0,False,False
25,1,4.748314,3.52013888889,0,False,False
2000,3,4.52458,0.0,0,False,False
11,1,5.034622,0.0,0,True,False
2000,1,3.954522,1.98402777778,0,False,False
2000,1,4.886641,222.902777778,0,False,False
406,1,4.742303,0.0,0,False,False
1,1,5.040929,0.000694444444444,1,False,False
2,1,3.954522,1.01041666667,0,False,False
1021,1,4.505662,0.00763888888889,0,False,False
1293,1,4.742303,0.356944444444,0,False,False
127,1,4.965339,0.00625,0,False,False
23,2,4.748314,14.04375,0,False,False
942,1,3.066058,0.00138888888889,0,False,False
2000,1,4.921318,196.094444444,0,False,False
1277,1,4.965339,0.0375,0,False,False
2000,3,3.954522,0.0,0,False,False
1596,1,4.52458,118.152777778,0,False,False
1410,1,4.886641,0.0,0,False,True
248,1,4.921318,0.000694444444444,0,False,False
2000,1,4.745402,1875.71736111,0,True,False
2000,1,4.876771,0.00138888888889,0,False,False
3,1,4.876771,0.0,0,False,False
41,2,4.057414,40.3027777778,0,True,False
2000,1,4.921318,0.0,0,False,False
40,1,4.921318,0.0,0,True,False
2000,1,4.965339,335.35625,0,False,False
130,1,4.745402,0.0,0,True,False
1935,1,4.748314,0.000694444444444,0,False,False
1573,1,5.040929,0.000694444444444,0,False,False
42,1,4.895263,41.7770833333,0,True,False
2000,1,4.742303,737.438888889,0,False,False
1949,1,4.876771,0.00277777777778,0,False,False
2,1,4.461622,0.00208333333333,0,False,False
2000,1,4.52458,148.671527778,0,False,False
1851,1,4.742303,0.0,0,False,False
1986,1,4.748314,521.041666667,0,False,False
2000,1,5.040929,0.0,0,True,False
561,1,4.921349,0.0,0,True,False
595,1,5.017904,576.109722222,0,True,False
1464,1,4.742303,83.9611111111,0,False,False
86,1,4.836982,85.5493055556,0,True,False
1769,1,4.748314,0.0,0,True,False
320,1,5.040929,319.377083333,0,False,True
747,1,4.745402,0.0784722222222,0,False,False
498,1,4.836982,201.833333333,0,False,False
1721,1,4.745402,0.0,0,True,False
5,1,4.886641,4.89722222222,0,False,False
240,1,4.742303,239.403472222,0,False,False
125,1,4.965339,53.4520833333,0,False,False
138,1,4.52458,137.580555556,0,False,False
2000,1,4.965339,0.00138888888889,0,False,False
1283,1,5.040929,141.138888889,0,False,False
2000,1,4.921318,0.0,0,False,False
2,1,5.040929,1.05347222222,0,False,False
139,1,4.836982,0.0,0,False,True
50,1,4.962055,0.0,0,False,False
17,1,4.461622,11.6270833333,0,False,False
1036,1,4.886641,469.731944444,0,False,False
14,1,4.921349,0.0,0,False,False
1545,1,5.034622,0.0,0,True,False
237,2,4.461622,236.795138889,0,True,False
665,1,4.921349,0.0,0,False,False
1038,1,5.040929,0.0,0,False,False
168,1,4.461622,167.746527778,0,False,False
634,1,4.836982,8.95694444444,0,True,False
1940,1,4.748314,0.0,0,False,False
39,1,3.954522,38.8631944444,0,False,False
2,1,4.836982,0.0,0,False,False
602,1,4.895263,0.0208333333333,0,False,False
1926,1,4.748314,1925.77083333,0,True,False
2000,1,4.965339,396.206944444,0,False,False
392,1,4.895263,0.0,0,False,False
639,1,4.965339,0.0,0,True,False
190,1,5.017904,0.0,0,False,False
7,1,4.52458,0.0118055555556,0,False,False
828,1,4.876771,0.123611111111,0,True,False
2,1,3.954522,1.14513888889,0,True,False
2000,1,4.921318,913.84375,0,False,False
896,1,4.965339,835.914583333,0,False,False
2000,1,2.596228,0.00138888888889,0,False,False
850,1,4.921318,754.519444444,0,False,False
4,1,4.057414,0.000694444444444,0,False,False
1447,1,4.057414,0.00138888888889,0,False,False
90,1,4.921318,0.0,0,False,False
1080,1,4.836982,0.00555555555556,0,True,False
1901,1,4.057414,0.339583333333,0,False,False
2,1,4.876771,0.0,0,False,False
1002,1,4.921349,0.0,0,False,False
2000,1,5.017904,0.0520833333333,0,True,False
2,1,4.886641,1.04513888889,0,False,False
44,1,4.921318,0.0,0,True,False
2000,1,5.034622,0.0,0,False,False
2000,1,4.52458,0.00138888888889,0,True,False
12,1,4.057414,0.0,0,True,False
2000,1,4.742303,0.03125,0,False,False
157,1,4.836982,0.000694444444444,0,False,False
1017,1,4.886641,0.0,0,False,False
207,1,4.876771,0.00138888888889,0,True,False
479,1,5.034622,0.0,0,False,False
2,1,4.921349,1.03819444444,0,False,False
2000,1,5.017904,226.997222222,0,False,False
74,1,4.748314,61.6618055556,0,False,False
2000,1,4.895263,14.5909722222,0,False,False
1104,1,4.921349,0.0597222222222,0,True,False
68,1,4.52458,66.9993055556,0,True,False
116,1,4.962055,0.0,0,False,False
294,1,4.895263,0.0,0,False,False
678,1,4.836982,642.697222222,0,True,False
6,1,5.017904,5.52847222222,0,False,False
2000,1,4.876771,1510.91041667,0,True,False
2000,1,4.886641,494.891666667,0,False,False
5,1,5.034622,3.94583333333,0,False,False
79,1,4.505662,0.00277777777778,0,True,False
1153,1,4.057414,9.14930555556,0,False,False
1062,1,4.876771,8.20972222222,0,False,True
5,1,4.965339,0.0,0,False,False
2000,1,4.505662,0.0166666666667,0,False,False
749,1,4.895263,263.573611111,0,True,False
1820,1,5.040929,0.00138888888889,0,False,False
482,1,4.965339,0.0,0,True,False
96,1,4.836982,81.0604166667,0,False,False
465,1,5.017904,0.000694444444444,0,True,False
869,1,4.895263,0.0,0,False,False
6,1,4.748314,5.10347222222,0,False,False
117,1,4.921349,0.0,0,False,False
2000,1,4.461622,0.000694444444444,0,True,False
1876,1,4.876771,1093.94583333,0,False,False
2000,1,3.954522,1096.47847222,0,False,False
2000,1,4.895263,216.580555556,0,False,True
10,1,4.745402,0.0,0,False,False
1230,1,5.034622,0.000694444444444,0,False,False
2000,1,4.962055,16.6916666667,0,False,False
2000,1,4.876771,0.00208333333333,0,False,False
108,2,4.52458,107.370138889,0,False,False
131,1,4.962055,0.0,0,True,False
460,1,5.017904,0.000694444444444,0,False,False
39,1,4.748314,0.0,0,True,False
2000,1,5.040929,1833.5875,0,False,False
137,1,4.965339,136.692361111,0,False,False
2000,1,5.017904,767.563194444,0,False,False
84,1,4.962055,0.00277777777778,0,False,False
1508,2,4.965339,0.0,0,False,False
3,1,5.017904,0.0,0,False,False
1742,1,4.876771,0.00208333333333,0,True,False
5,1,4.745402,4.12013888889,0,True,False
2,1,4.461622,1.61319444444,0,False,False
2000,1,4.965339,175.852083333,0,True,False
2000,1,5.017904,154.934027778,0,False,False
445,1,4.895263,0.00208333333333,0,True,False
2000,1,5.017904,4.31111111111,0,False,False
2000,2,3.575983,0.0361111111111,0,False,False
2000,1,4.895263,474.347222222,0,False,False
1844,1,3.575983,292.175,0,True,False
1112,1,4.921349,0.0,0,False,False
1701,1,4.505662,0.297916666667,0,True,False
413,1,4.921318,140.901388889,0,False,True
57,1,4.52458,55.9993055556,0,True,False
1416,1,4.836982,0.00208333333333,0,True,False
120,1,4.461622,0.0,0,True,False
1071,1,4.965339,2.13472222222,0,False,False
35,1,4.921349,0.0,0,True,False
2000,1,4.921318,0.0868055555556,0,False,False
549,1,4.895263,0.442361111111,0,False,False
185,1,2.94894,184.501388889,0,False,False
127,1,4.962055,0.000694444444444,0,False,False
2000,1,4.057414,0.0361111111111,0,False,False
133,1,4.962055,0.00486111111111,0,False,False
4,1,4.876771,0.00625,0,False,True
628,1,4.921318,622.371527778,0,False,False
2000,1,4.836982,150.149305556,0,False,False
3,1,4.742303,0.000694444444444,0,False,False
58,1,4.921318,0.0,0,True,False
1006,1,3.575983,972.01875,0,False,False
919,1,4.876771,82.5284722222,0,False,False
61,1,4.52458,59.9805555556,0,False,False
